namespace,table_name,g1,g2,g3
oneinch_gnosis,AggregationRouterV6_call_unoswap,defi,dex_aggregator,unoswap_executed
oneinch_gnosis,AggregationRouterV6_call_unoswap2,defi,dex_aggregator,unoswap2_executed
oneinch_gnosis,AggregationRouterV6_call_unoswap3,defi,dex_aggregator,unoswap3_executed
oneinch_gnosis,AggregationRouterV6_call_unoswapTo,defi,dex_aggregator,unoswap_to_executed
oneinch_gnosis,AggregationRouterV6_call_unoswapTo2,defi,dex_aggregator,unoswap_to2_executed
oneinch_gnosis,AggregationRouterV6_call_unoswapTo3,defi,dex_aggregator,unoswap_to3_executed
oneinch_gnosis,EscrowDstV1_call_cancel,defi,escrow_systems,escrow_canceled
oneinch_gnosis,EscrowDstV1_call_publicWithdraw,defi,escrow_systems,funds_withdrawn
oneinch_gnosis,EscrowDstV1_call_rescueFunds,defi,escrow_systems,funds_rescued
oneinch_gnosis,EscrowDstV1_call_withdraw,defi,escrow_systems,escrow_withdrawn
oneinch_gnosis,EscrowFactoryV1_call_addressOfEscrowSrc,defi,escrow_systems,escrow_address_queried
oneinch_gnosis,EscrowFactoryV1_call_createDstEscrow,defi,escrow_systems,escrow_created
oneinch_gnosis,EscrowFactoryV1_evt_SrcEscrowCreated,defi,escrow_systems,escrow_created
oneinch_gnosis,EscrowSrcV1_call_cancel,defi,escrow_systems,escrow_canceled
oneinch_gnosis,EscrowSrcV1_call_publicCancel,defi,escrow_systems,escrow_canceled
oneinch_gnosis,EscrowSrcV1_call_publicWithdraw,defi,escrow_systems,funds_withdrawn
oneinch_gnosis,EscrowSrcV1_call_rescueFunds,defi,escrow_systems,funds_rescued
oneinch_gnosis,EscrowSrcV1_call_withdraw,defi,escrow_systems,escrow_withdrawn
oneinch_gnosis,EscrowSrcV1_call_withdrawTo,defi,escrow_systems,funds_withdrawn
oneinch_gnosis,LimitOrderProtocolV2_call_fillOrder,defi,dex_orderbook,order_filled
oneinch_gnosis,LimitOrderProtocolV2_call_fillOrderRFQ,defi,dex_orderbook,rfq_order_filled
oneinch_gnosis,LimitOrderProtocolV2_call_fillOrderRFQTo,defi,dex_orderbook,rfq_order_to_filled
oneinch_gnosis,LimitOrderProtocolV2_call_fillOrderRFQToWithPermit,defi,dex_orderbook,rfq_order_to_with_permit_filled
oneinch_gnosis,LimitOrderProtocolV2_call_fillOrderTo,defi,dex_orderbook,order_to_filled
oneinch_gnosis,LimitOrderProtocolV2_call_fillOrderToWithPermit,defi,dex_orderbook,order_to_with_permit_filled
oneinch_gnosis,ar,defi,dex_aggregator,aggregate_executed
oneinch_gnosis,lo,defi,dex_orderbook,order_created
oneinch_linea,AccessTokenCrossChainV1_evt_transfer,defi,bridge_protocols,token_transferred
oneinch_linea,AccessTokenFusionV1_evt_transfer,defi,token_contracts,token_transferred
oneinch_linea,AccessTokenLimitsV1_evt_transfer,defi,token_contracts,token_transferred
oneinch_linea,AggregationRouterV6_call_clipperSwap,defi,dex_aggregator,clipper_swap_executed
oneinch_linea,AggregationRouterV6_call_clipperSwapTo,defi,dex_aggregator,clipper_swap_to_executed
oneinch_linea,AggregationRouterV6_call_ethUnoswap,defi,dex_aggregator,eth_unoswap_executed
oneinch_linea,AggregationRouterV6_call_ethUnoswap2,defi,dex_aggregator,eth_unoswap2_executed
oneinch_linea,AggregationRouterV6_call_ethUnoswap3,defi,dex_aggregator,eth_unoswap3_executed
oneinch_linea,AggregationRouterV6_call_ethUnoswapTo,defi,dex_aggregator,eth_unoswap_to_executed
oneinch_linea,AggregationRouterV6_call_ethUnoswapTo2,defi,dex_aggregator,eth_unoswap_to2_executed
oneinch_linea,AggregationRouterV6_call_ethUnoswapTo3,defi,dex_aggregator,eth_unoswap_to3_executed
oneinch_linea,AggregationRouterV6_call_fillContractOrder,defi,dex_aggregator,contract_order_filled
oneinch_linea,AggregationRouterV6_call_fillContractOrderArgs,defi,dex_aggregator,contract_order_args_filled
oneinch_linea,AggregationRouterV6_call_fillOrder,defi,dex_aggregator,order_filled
oneinch_linea,AggregationRouterV6_call_fillOrderArgs,defi,dex_aggregator,order_args_filled
oneinch_linea,AggregationRouterV6_call_permitAndCall,defi,dex_aggregator,permit_and_call_executed
oneinch_linea,AggregationRouterV6_call_swap,defi,dex_aggregator,aggregate_swapped
oneinch_linea,AggregationRouterV6_call_unoswap,defi,dex_aggregator,unoswap_executed
oneinch_linea,AggregationRouterV6_call_unoswap2,defi,dex_aggregator,unoswap2_executed
oneinch_linea,AggregationRouterV6_call_unoswap3,defi,dex_aggregator,unoswap3_executed
oneinch_linea,AggregationRouterV6_call_unoswapTo,defi,dex_aggregator,unoswap_to_executed
oneinch_linea,AggregationRouterV6_call_unoswapTo2,defi,dex_aggregator,unoswap_to2_executed
oneinch_linea,AggregationRouterV6_call_unoswapTo3,defi,dex_aggregator,unoswap_to3_executed
oneinch_linea,EscrowDstV1_call_cancel,defi,escrow_systems,escrow_canceled
oneinch_linea,EscrowDstV1_call_publicWithdraw,defi,escrow_systems,escrow_withdrawn
oneinch_linea,EscrowDstV1_call_rescueFunds,defi,escrow_systems,funds_rescued
oneinch_linea,EscrowDstV1_call_withdraw,defi,escrow_systems,escrow_withdrawn
oneinch_linea,EscrowFactoryV1_call_addressOfEscrowSrc,defi,escrow_systems,escrow_address_queried
oneinch_linea,EscrowFactoryV1_call_createDstEscrow,defi,escrow_systems,escrow_created
oneinch_linea,EscrowFactoryV1_evt_SrcEscrowCreated,defi,escrow_systems,escrow_created
oneinch_linea,EscrowSrcV1_call_cancel,defi,escrow_systems,escrow_canceled
oneinch_linea,EscrowSrcV1_call_publicCancel,defi,escrow_systems,escrow_canceled
oneinch_linea,EscrowSrcV1_call_publicWithdraw,defi,escrow_systems,escrow_withdrawn
oneinch_linea,EscrowSrcV1_call_rescueFunds,defi,escrow_systems,funds_rescued
oneinch_linea,EscrowSrcV1_call_withdraw,defi,escrow_systems,escrow_withdrawn
oneinch_linea,EscrowSrcV1_call_withdrawTo,defi,escrow_systems,escrow_withdrawn
oneinch_linea,ar,defi,dex_aggregator,aggregate_executed
oneinch_linea,lo,defi,dex_aggregator,limit_order_executed
oneinch_optimism,AccessTokenCrossChainV1_evt_transfer,defi,bridge_protocols,token_transferred
oneinch_optimism,AccessTokenFusionV1_evt_transfer,defi,dex_aggregator,token_transferred
oneinch_optimism,AccessTokenLimitsV1_evt_transfer,defi,dex_aggregator,token_transferred
oneinch_optimism,AggregationRouterV3_call_discountedSwap,defi,dex_aggregator,discount_swap_executed
oneinch_optimism,AggregationRouterV3_call_swap,defi,dex_aggregator,asset_swapped
oneinch_optimism,AggregationRouterV3_call_unoswap,defi,dex_aggregator,unoswap_executed
oneinch_optimism,AggregationRouterV3_call_unoswapWithPermit,defi,dex_aggregator,unoswap_to_with_permit_executed
oneinch_optimism,AggregationRouterV3_evt_Swapped,defi,dex_aggregator,asset_swapped
oneinch_optimism,AggregationRouterV4_call_clipperSwap,defi,dex_aggregator,clipper_swap_executed
oneinch_optimism,AggregationRouterV4_call_clipperSwapTo,defi,dex_aggregator,clipper_swap_to_executed
oneinch_optimism,AggregationRouterV4_call_clipperSwapToWithPermit,defi,dex_aggregator,clipper_swap_to_with_permit_executed
oneinch_optimism,AggregationRouterV4_call_fillOrderRFQ,defi,dex_aggregator,rfq_order_filled
oneinch_optimism,AggregationRouterV4_call_fillOrderRFQTo,defi,dex_aggregator,rfq_order_to_filled
oneinch_optimism,AggregationRouterV4_call_fillOrderRFQToWithPermit,defi,dex_aggregator,rfq_order_to_with_permit_filled
oneinch_optimism,AggregationRouterV4_call_swap,defi,dex_aggregator,asset_swapped
oneinch_optimism,AggregationRouterV4_call_uniswapV3Swap,defi,dex_aggregator,uniswap_v3_swap_executed
oneinch_optimism,AggregationRouterV4_call_uniswapV3SwapTo,defi,dex_aggregator,uniswap_v3_swap_to_executed
oneinch_optimism,AggregationRouterV4_call_uniswapV3SwapToWithPermit,defi,dex_aggregator,uniswap_v3_swap_to_with_permit_executed
oneinch_optimism,AggregationRouterV4_call_unoswap,defi,dex_aggregator,unoswap_executed
oneinch_optimism,AggregationRouterV4_call_unoswapWithPermit,defi,dex_aggregator,unoswap_to_with_permit_executed
oneinch_optimism,AggregationRouterV5_call_clipperSwap,defi,dex_aggregator,clipper_swap_executed
oneinch_optimism,AggregationRouterV5_call_clipperSwapTo,defi,dex_aggregator,clipper_swap_to_executed
oneinch_optimism,AggregationRouterV5_call_clipperSwapToWithPermit,defi,dex_aggregator,clipper_swap_to_with_permit_executed
oneinch_optimism,AggregationRouterV5_call_fillOrder,defi,dex_aggregator,order_filled
oneinch_optimism,AggregationRouterV5_call_fillOrderRFQ,defi,dex_aggregator,rfq_order_filled
oneinch_optimism,AggregationRouterV5_call_fillOrderRFQCompact,defi,dex_aggregator,rfq_order_compact_filled
oneinch_optimism,AggregationRouterV5_call_fillOrderRFQTo,defi,dex_aggregator,rfq_order_to_filled
oneinch_optimism,AggregationRouterV5_call_fillOrderRFQToWithPermit,defi,dex_aggregator,rfq_order_to_with_permit_filled
oneinch_optimism,AggregationRouterV5_call_fillOrderTo,defi,dex_aggregator,order_filled
oneinch_optimism,AggregationRouterV5_call_fillOrderToWithPermit,defi,dex_aggregator,order_filled_with_permit
oneinch_optimism,AggregationRouterV5_call_swap,defi,dex_aggregator,asset_swapped
oneinch_optimism,AggregationRouterV5_call_uniswapV3Swap,defi,dex_aggregator,uniswap_v3_swap_executed
oneinch_optimism,AggregationRouterV5_call_uniswapV3SwapTo,defi,dex_aggregator,uniswap_v3_swap_to_executed
oneinch_optimism,AggregationRouterV5_call_uniswapV3SwapToWithPermit,defi,dex_aggregator,uniswap_v3_swap_to_with_permit_executed
oneinch_optimism,AggregationRouterV5_call_unoswap,defi,dex_aggregator,unoswap_executed
oneinch_optimism,AggregationRouterV5_call_unoswapTo,defi,dex_aggregator,unoswap_to_executed
oneinch_optimism,AggregationRouterV5_call_unoswapToWithPermit,defi,dex_aggregator,unoswap_to_with_permit_executed
oneinch_optimism,AggregationRouterV6_call_clipperSwap,defi,dex_aggregator,clipper_swap_executed
oneinch_optimism,AggregationRouterV6_call_clipperSwapTo,defi,dex_aggregator,clipper_swap_to_executed
oneinch_optimism,AggregationRouterV6_call_ethUnoswap,defi,dex_aggregator,eth_unoswap_executed
oneinch_optimism,AggregationRouterV6_call_ethUnoswap2,defi,dex_aggregator,eth_unoswap2_executed
oneinch_optimism,AggregationRouterV6_call_ethUnoswap3,defi,dex_aggregator,eth_unoswap3_executed
oneinch_optimism,AggregationRouterV6_call_ethUnoswapTo,defi,dex_aggregator,eth_unoswap_to_executed
oneinch_optimism,AggregationRouterV6_call_ethUnoswapTo2,defi,dex_aggregator,eth_unoswap_to2_executed
oneinch_optimism,AggregationRouterV6_call_ethUnoswapTo3,defi,dex_aggregator,eth_unoswap_to3_executed
oneinch_optimism,AggregationRouterV6_call_fillContractOrder,defi,dex_aggregator,contract_order_filled
oneinch_optimism,AggregationRouterV6_call_fillContractOrderArgs,defi,dex_aggregator,contract_order_args_filled
oneinch_optimism,AggregationRouterV6_call_fillOrder,defi,dex_aggregator,order_filled
oneinch_optimism,AggregationRouterV6_call_fillOrderArgs,defi,dex_aggregator,order_args_filled
oneinch_optimism,AggregationRouterV6_call_permitAndCall,defi,dex_aggregator,permit_and_call_executed
oneinch_optimism,AggregationRouterV6_call_swap,defi,dex_aggregator,asset_swapped
oneinch_optimism,AggregationRouterV6_call_unoswap,defi,dex_aggregator,unoswap_executed
oneinch_optimism,AggregationRouterV6_call_unoswap2,defi,dex_aggregator,unoswap2_executed
oneinch_optimism,AggregationRouterV6_call_unoswap3,defi,dex_aggregator,unoswap3_executed
oneinch_optimism,AggregationRouterV6_call_unoswapTo,defi,dex_aggregator,unoswap_to_executed
oneinch_optimism,AggregationRouterV6_call_unoswapTo2,defi,dex_aggregator,unoswap_to2_executed
oneinch_optimism,AggregationRouterV6_call_unoswapTo3,defi,dex_aggregator,unoswap_to3_executed
oneinch_optimism,EscrowDstV1_call_cancel,defi,escrow_systems,escrow_canceled
oneinch_optimism,EscrowDstV1_call_publicWithdraw,defi,escrow_systems,public_withdraw_executed
oneinch_optimism,EscrowDstV1_call_rescueFunds,defi,escrow_systems,funds_rescued
oneinch_optimism,EscrowDstV1_call_withdraw,defi,escrow_systems,withdraw_executed
oneinch_optimism,EscrowFactoryV1_call_addressOfEscrowSrc,defi,escrow_systems,escrow_address_queried
oneinch_optimism,EscrowFactoryV1_call_createDstEscrow,defi,escrow_systems,dst_escrow_created
oneinch_optimism,EscrowFactoryV1_evt_SrcEscrowCreated,defi,escrow_systems,src_escrow_created
oneinch_optimism,EscrowSrcV1_call_cancel,defi,escrow_systems,escrow_canceled
oneinch_optimism,EscrowSrcV1_call_publicCancel,defi,escrow_systems,public_cancel_executed
oneinch_optimism,EscrowSrcV1_call_publicWithdraw,defi,escrow_systems,public_withdraw_executed
oneinch_optimism,EscrowSrcV1_call_rescueFunds,defi,escrow_systems,funds_rescued
oneinch_optimism,EscrowSrcV1_call_withdraw,defi,escrow_systems,withdraw_executed
oneinch_optimism,EscrowSrcV1_call_withdrawTo,defi,escrow_systems,withdraw_to_executed
oneinch_optimism,LimitOrderProtocolV1_call_fillOrder,defi,dex_orderbook,order_filled
oneinch_optimism,LimitOrderProtocolV1_call_fillOrderRFQ,defi,dex_orderbook,rfq_order_filled
oneinch_optimism,LimitOrderProtocolV2_call_fillOrder,defi,dex_orderbook,order_filled
oneinch_optimism,LimitOrderProtocolV2_call_fillOrderRFQ,defi,dex_orderbook,rfq_order_filled
oneinch_optimism,LimitOrderProtocolV2_call_fillOrderRFQTo,defi,dex_orderbook,rfq_order_to_filled
oneinch_optimism,LimitOrderProtocolV2_call_fillOrderRFQToWithPermit,defi,dex_orderbook,rfq_order_to_with_permit_filled
oneinch_optimism,LimitOrderProtocolV2_call_fillOrderTo,defi,dex_orderbook,order_to_filled
oneinch_optimism,LimitOrderProtocolV2_call_fillOrderToWithPermit,defi,dex_orderbook,order_to_with_permit_filled
oneinch_optimism,ar,defi,dex_aggregator,aggregate_executed
oneinch_optimism,lo,defi,dex_aggregator,limit_order_executed
oneinch_polygon,AccessTokenCrossChainV1_evt_transfer,defi,bridge_protocols,token_transferred
oneinch_polygon,AccessTokenFusionV1_evt_transfer,defi,dex_aggregator,token_transferred
oneinch_polygon,AccessTokenLimitsV1_evt_transfer,defi,dex_aggregator,token_transferred
oneinch_polygon,AggregationRouterV3_call_discountedSwap,defi,dex_aggregator,discount_swap_executed
oneinch_polygon,AggregationRouterV3_call_swap,defi,dex_aggregator,asset_swapped
oneinch_polygon,AggregationRouterV3_call_unoswap,defi,dex_aggregator,unoswap_executed
oneinch_polygon,AggregationRouterV3_call_unoswapWithPermit,defi,dex_aggregator,unoswap_with_permit_executed
oneinch_polygon,AggregationRouterV3_evt_Swapped,defi,dex_aggregator,asset_swapped
oneinch_polygon,AggregationRouterV4_call_clipperSwap,defi,dex_aggregator,clipper_swap_executed
oneinch_polygon,AggregationRouterV4_call_clipperSwapTo,defi,dex_aggregator,clipper_swap_to_executed
oneinch_polygon,AggregationRouterV4_call_clipperSwapToWithPermit,defi,dex_aggregator,clipper_swap_to_with_permit_executed
oneinch_polygon,AggregationRouterV4_call_discountedSwap,defi,dex_aggregator,discount_swap_executed
oneinch_polygon,AggregationRouterV4_call_fillOrderRFQ,defi,dex_aggregator,rfq_order_filled
oneinch_polygon,AggregationRouterV4_call_fillOrderRFQTo,defi,dex_aggregator,rfq_order_to_filled
oneinch_polygon,AggregationRouterV4_call_fillOrderRFQToWithPermit,defi,dex_aggregator,rfq_order_to_with_permit_filled
oneinch_polygon,AggregationRouterV4_call_swap,defi,dex_aggregator,asset_swapped
oneinch_polygon,AggregationRouterV4_call_uniswapV3Swap,defi,dex_aggregator,uniswap_v3_swap_executed
oneinch_polygon,AggregationRouterV4_call_uniswapV3SwapTo,defi,dex_aggregator,uniswap_v3_swap_to_executed
oneinch_polygon,AggregationRouterV4_call_uniswapV3SwapToWithPermit,defi,dex_aggregator,uniswap_v3_swap_to_with_permit_executed
oneinch_polygon,AggregationRouterV4_call_unoswap,defi,dex_aggregator,unoswap_executed
oneinch_polygon,AggregationRouterV4_call_unoswapWithPermit,defi,dex_aggregator,unoswap_to_with_permit_executed
oneinch_polygon,AggregationRouterV5_call_clipperSwap,defi,dex_aggregator,clipper_swap_executed
oneinch_polygon,AggregationRouterV5_call_clipperSwapTo,defi,dex_aggregator,clipper_swap_to_executed
oneinch_polygon,AggregationRouterV5_call_clipperSwapToWithPermit,defi,dex_aggregator,clipper_swap_executed
oneinch_polygon,AggregationRouterV5_call_fillOrder,defi,dex_aggregator,order_filled
oneinch_polygon,AggregationRouterV5_call_fillOrderRFQ,defi,dex_aggregator,rfq_order_filled
oneinch_polygon,AggregationRouterV5_call_fillOrderRFQCompact,defi,dex_aggregator,rfq_order_compact_filled
oneinch_polygon,AggregationRouterV5_call_fillOrderRFQTo,defi,dex_aggregator,rfq_order_to_filled
oneinch_polygon,AggregationRouterV5_call_fillOrderRFQToWithPermit,defi,dex_aggregator,rfq_order_to_with_permit_filled
oneinch_polygon,AggregationRouterV5_call_fillOrderTo,defi,dex_aggregator,order_to_filled
oneinch_polygon,AggregationRouterV5_call_fillOrderToWithPermit,defi,dex_aggregator,order_to_with_permit_filled
oneinch_polygon,AggregationRouterV5_call_swap,defi,dex_aggregator,asset_swapped
oneinch_polygon,AggregationRouterV5_call_uniswapV3Swap,defi,dex_aggregator,uniswap_v3_swap_executed
oneinch_polygon,AggregationRouterV5_call_uniswapV3SwapTo,defi,dex_aggregator,uniswap_v3_swap_to_executed
oneinch_polygon,AggregationRouterV5_call_uniswapV3SwapToWithPermit,defi,dex_aggregator,uniswap_v3_swap_to_with_permit_executed
oneinch_polygon,AggregationRouterV5_call_unoswap,defi,dex_aggregator,unoswap_executed
oneinch_polygon,AggregationRouterV5_call_unoswapTo,defi,dex_aggregator,unoswap_to_executed
oneinch_polygon,AggregationRouterV5_call_unoswapToWithPermit,defi,dex_aggregator,unoswap_to_with_permit_executed
oneinch_polygon,AggregationRouterV6_call_clipperSwap,defi,dex_aggregator,clipper_swap_executed
oneinch_polygon,AggregationRouterV6_call_clipperSwapTo,defi,dex_aggregator,clipper_swap_to_executed
oneinch_polygon,AggregationRouterV6_call_ethUnoswap,defi,dex_aggregator,eth_unoswap_executed
oneinch_polygon,AggregationRouterV6_call_ethUnoswap2,defi,dex_aggregator,eth_unoswap2_executed
oneinch_polygon,AggregationRouterV6_call_ethUnoswap3,defi,dex_aggregator,eth_unoswap3_executed
oneinch_polygon,AggregationRouterV6_call_ethUnoswapTo,defi,dex_aggregator,eth_unoswap_to_executed
oneinch_polygon,AggregationRouterV6_call_ethUnoswapTo2,defi,dex_aggregator,eth_unoswap_to2_executed
oneinch_polygon,AggregationRouterV6_call_ethUnoswapTo3,defi,dex_aggregator,eth_unoswap_to3_executed
oneinch_polygon,AggregationRouterV6_call_fillContractOrder,defi,dex_aggregator,contract_order_filled
oneinch_polygon,AggregationRouterV6_call_fillContractOrderArgs,defi,dex_aggregator,contract_order_args_filled
oneinch_polygon,AggregationRouterV6_call_fillOrder,defi,dex_aggregator,order_filled
oneinch_polygon,AggregationRouterV6_call_fillOrderArgs,defi,dex_aggregator,order_args_filled
oneinch_polygon,AggregationRouterV6_call_permitAndCall,defi,dex_aggregator,permit_and_call_executed
oneinch_polygon,AggregationRouterV6_call_swap,defi,dex_aggregator,asset_swapped
oneinch_polygon,AggregationRouterV6_call_unoswap,defi,dex_aggregator,unoswap_executed
oneinch_polygon,AggregationRouterV6_call_unoswap2,defi,dex_aggregator,unoswap2_executed
oneinch_polygon,AggregationRouterV6_call_unoswap3,defi,dex_aggregator,unoswap3_executed
oneinch_polygon,AggregationRouterV6_call_unoswapTo,defi,dex_aggregator,unoswap_to_executed
oneinch_polygon,AggregationRouterV6_call_unoswapTo2,defi,dex_aggregator,unoswap_to2_executed
oneinch_polygon,AggregationRouterV6_call_unoswapTo3,defi,dex_aggregator,unoswap_to3_executed
oneinch_polygon,EscrowDstV1_call_cancel,defi,escrow_systems,escrow_canceled
oneinch_polygon,EscrowDstV1_call_publicWithdraw,defi,escrow_systems,public_withdraw_executed
oneinch_polygon,EscrowDstV1_call_rescueFunds,defi,escrow_systems,funds_rescued
